      Year        North         East           Up   SigmaNorth    SigmaEast      SigmaUp
 2005.3397       -0.337        2.901        6.739        2.824        1.940        7.821
 2005.3425        1.404        2.480        6.228        2.868        1.938        7.919
 2005.3452        2.700        1.253        9.933        2.826        1.925        7.843
 2005.3479        0.980        0.677        7.709        2.899        1.947        7.971
 2005.3507        3.059        0.321        2.268        2.816        1.913        7.767
 2005.3534        0.793        1.068       -0.560        2.910        1.966        8.194
 2005.3562        0.795        2.279       -1.460        2.880        1.958        8.099
 2005.3589        1.059        1.157       -0.379        2.896        1.967        7.966
 2005.3616        0.421        1.113        1.464        2.932        1.973        7.997
 2005.3644        0.768        3.351        6.992        2.988        2.098        8.603
 2005.3671       -1.465        1.465       -0.529        3.332        2.272        9.590
 2005.3699       -1.628       -0.266        6.913        2.896        1.974        8.064
 2005.3726        2.605        1.399       11.219        2.953        2.010        8.237
 2005.3753        2.089       -0.010        8.740        2.954        2.019        8.279
 2005.3781        0.227       -0.422       -8.404        2.891        1.984        8.127
 2005.3808       -1.351        1.548        0.652        2.898        1.987        8.165
 2005.3836        0.985        2.932        4.232        2.869        1.981        8.078
 2005.3890       -0.193        0.230       -2.048        2.867        1.978        8.071
 2005.3918        1.300        0.420        2.830        2.836        1.985        8.039
 2005.3945        2.119        1.347       -6.555        2.882        1.999        8.288
 2005.3973        2.921        1.953       -3.262        2.852        2.002        8.190
 2005.4000        0.290        1.677        2.537        2.884        1.983        8.162
 2005.4027        1.675        0.650        0.193        2.869        1.974        8.151
 2005.4055        2.220       -0.237        0.952        2.881        1.993        8.228
 2005.4082        1.232       -0.113       -2.416        2.909        1.997        8.244
 2005.4110        1.580        1.026       -1.021        2.888        1.991        8.194
 2005.4137        0.166        1.439        2.565        2.848        1.928        7.961
 2005.4164        0.476        1.113       -0.082        2.829        1.899        7.771
 2005.4192        2.671        2.446        1.810        2.840        1.913        7.838
 2005.4219        1.282        2.695        8.203        2.846        1.923        7.947
 2005.4247       -1.144        1.297       10.697        2.837        1.921        7.811
 2005.4274       -0.150        1.055        3.371        2.862        1.940        7.935
 2005.4301       -0.495        1.866        1.287        2.830        1.897        7.779
 2005.4329        0.620        1.448        5.536        2.835        1.909        7.805
 2005.4356        1.859        1.883        2.108        2.841        1.934        7.901
 2005.4384       -1.175        2.521       -1.275        2.910        2.010        8.196
 2005.4411       -0.561        0.683        3.357        2.918        2.008        8.280
 2005.4438        3.116        2.983        1.522        2.939        2.006        8.308
 2005.4466        1.057        1.362       -1.669        2.959        2.011        8.355
 2005.4493        2.273        1.488       -1.737        2.876        1.956        8.045
 2005.4521        1.306       -0.243       -2.612        2.860        1.947        8.004
 2005.4548        1.960        0.435        3.221        2.936        1.944        8.008
 2005.4575        0.565        1.929        5.743        2.957        1.950        8.033
 2005.4603        0.584        2.888        2.709        2.871        1.918        7.940
 2005.4630       -0.850        3.152       -1.750        2.846        1.926        7.984
 2005.4658       -0.507        0.669       -6.856        2.833        1.943        7.999
 2005.4685       -2.403       -0.954       -3.517        2.895        1.960        8.135
 2005.4712       -2.775       -0.304       -4.623        2.920        1.952        8.188
 2005.4740        0.191        0.861       -7.567        2.940        1.959        8.139
 2005.4767        0.173       -0.992        0.629        2.900        1.943        8.055
 2005.4795        0.648       -0.201       -0.250        2.878        1.936        7.946
 2005.4822       -0.479        1.113        1.960        2.822        1.921        7.842
 2005.4849        1.098        0.149        2.708        2.872        1.937        8.002
 2005.4877        1.423       -0.044       -3.081        2.851        1.932        7.964
 2005.4904       -0.305        1.252        2.871        2.871        1.936        8.011
 2005.4932        0.853        0.387        5.662        2.875        1.951        8.082
 2005.4959        0.428       -1.166        1.654        2.805        1.921        7.804
 2005.4986       -0.007        0.345        3.363        2.814        1.930        7.860
 2005.5014       -0.121        0.708        1.994        2.824        1.936        7.894
 2005.5041        0.460        0.206       -0.048        2.852        1.937        7.967
 2005.5068        0.540        1.997        3.770        2.836        1.940        7.955
 2005.5096       -0.448       -0.591        3.680        2.857        1.938        7.994
 2005.5123        0.647        0.723       -0.213        2.828        1.939        7.922
 2005.5178       -0.738       -0.000        4.303        2.835        1.925        7.917
 2005.5205       -1.423        0.438        6.377        2.906        1.942        8.069
 2005.5233        0.312       -0.167        4.238        2.841        1.928        7.993
 2005.5260        2.436        0.320        2.331        2.841        1.949        7.990
 2005.5288       -1.317        0.678       -2.615        2.845        1.969        8.061
 2005.5315       -0.555       -0.145       -0.989        2.826        1.951        7.962
 2005.5342        0.886       -0.905        4.973        2.819        1.936        7.898
 2005.5370        0.414        2.224       -1.746        2.827        1.945        7.920
 2005.5397       -1.168        2.567       -2.853        2.852        1.936        8.002
 2005.5425       -0.510        1.268       -0.384        2.878        1.957        8.074
 2005.5452        0.115        2.922        1.036        2.814        1.958        8.013
 2005.5479        0.327        1.260       -1.971        2.826        1.951        7.936
 2005.5507       -0.672        2.270       -6.484        2.817        1.927        7.887
 2005.5534       -1.294        1.967       -0.046        2.832        1.961        8.080
 2005.5562       -1.445        1.410       -1.716        2.849        1.947        7.972
 2005.5589       -1.664        2.599       -3.773        2.893        1.984        8.184
 2005.5616       -1.861        3.156       -4.347        3.128        2.129        8.923
 2005.5644       -0.186        0.526       -4.950        3.094        2.147        9.008
 2005.5671       -1.301        1.583       -3.528        3.254        2.147        9.174
 2005.5699       -1.288        3.516       -1.771        3.289        2.162        9.304
 2005.5726       -2.836        2.123       -6.810        3.171        2.077        9.069
 2005.5753       -2.512        1.377       13.938        3.042        2.065        8.807
 2005.5781       -2.191        6.237        5.504        2.903        2.001        8.281
 2005.5808       -5.054       -1.226        2.364        2.926        2.005        8.456
 2005.5836       -1.662        4.145       -3.891        2.885        1.978        8.195
 2005.5863       -1.814        2.256       -1.014        2.836        1.929        7.927
 2005.5890       -3.663        3.732       -1.495        2.851        1.942        7.970
 2005.5918       -2.807        3.898        1.524        2.855        1.945        7.998
 2005.5945       -0.175        2.240       -0.548        2.883        1.960        8.104
 2005.5973       -1.145        3.255       -5.070        2.854        1.933        7.947
 2005.6000       -1.370        2.548       -4.249        2.869        1.938        7.979
 2005.6027       -1.549        2.722        0.925        2.851        1.967        8.087
 2005.6055        0.212        3.221        0.803        2.851        1.930        7.945
 2005.6082        0.378        2.259       -4.288        2.937        2.028        8.193
 2005.6110       -1.101        1.404       -1.775        2.908        2.024        8.230
 2005.6137       -1.102        1.457        0.297        2.847        1.937        7.968
 2005.6164        0.211        2.056        1.974        2.862        1.961        8.156
 2005.6192       -1.788        2.311        2.460        2.882        1.957        8.091
 2005.6219       -1.827        3.518       -1.387        2.949        1.998        8.130
 2005.6247        2.329        2.740       -1.866        2.864        1.955        8.047
 2005.6274        0.648        3.139       -2.695        2.848        1.934        7.935
 2005.6301        0.688        3.404       -1.731        2.830        1.947        7.966
 2005.6329        1.091        1.315        8.141        2.859        1.946        8.013
 2005.6356        1.260        2.325       -0.556        2.847        1.975        8.079
 2005.6384        0.740        1.082        1.619        2.863        1.963        8.046
 2005.6411        0.705        0.478       -0.567        2.817        1.935        7.837
 2005.6438       -1.532        1.843       -4.017        2.863        1.953        8.116
 2005.6466       -0.735        2.680        0.729        2.820        1.944        7.914
 2005.6493       -0.284        2.901        0.176        2.833        1.946        7.954
 2005.6521       -0.804        3.166        5.036        2.817        1.940        7.876
 2005.6548       -3.731        2.770        4.345        2.862        1.977        8.144
 2005.6575        3.117        2.833        1.886        3.037        2.098        8.693
 2005.6630       -2.418        3.754       -0.817        5.812        3.716       14.061
 2005.6658        0.637        2.021       -3.573        2.817        1.925        7.817
 2005.6685        0.928        3.051        5.070        2.825        1.942        7.856
 2005.6712        0.335        2.442        7.874        2.813        1.931        7.803
 2005.6740        2.556        2.350        7.719        2.852        1.938        7.904
 2005.6767        0.422        2.980       -0.160        2.831        1.908        7.765
 2005.6795       -0.232        3.643       -4.343        2.855        1.928        7.874
 2005.6822        1.157        2.579        5.530        2.944        1.981        8.020
 2005.6849        1.361        2.871        5.060        2.920        1.960        7.983
 2005.6877        3.930        0.947        5.650        2.877        1.956        7.864
 2005.6904        0.392        3.125        2.135        2.880        1.947        7.961
 2005.6932        1.274        3.027        3.527        2.995        1.988        8.169
 2005.6959        0.157        2.761        2.695        2.920        1.969        7.985
 2005.6986        0.273        1.898       10.126        2.948        2.015        8.074
 2005.7014        1.431        0.618        4.637        2.966        2.009        8.094
 2005.7041       -0.665        3.151        0.725        2.947        2.017        8.120
 2005.7068       -0.476        2.731        2.367        2.939        2.004        8.078
 2005.7096        0.220        1.209        3.179        2.809        1.913        7.801
 2005.7123       -1.752        0.188        1.888        2.824        1.945        7.893
 2005.7151        0.932        0.886       13.864        2.885        1.950        7.951
 2005.7178        0.907        0.241       -1.629        2.805        1.918        7.801
 2005.7205       -0.050       -0.303       -0.055        2.834        1.960        8.029
