      Year        North         East           Up   SigmaNorth    SigmaEast      SigmaUp
 1995.8959        2.898        1.739        0.508        3.287        2.320        9.591
 1995.8986        0.738       -2.405       -1.278        3.174        2.267        9.328
 1995.9014        3.005       -2.245       -5.016        3.143        2.247        9.135
 1995.9041        0.637       -2.964        3.145        3.165        2.239        9.138
 1995.9068        2.225       -1.086        1.383        3.168        2.238        9.165
 1995.9096        3.694       -2.631       -8.160        3.225        2.269        9.445
 1995.9123        3.691       -3.786       -1.116        3.166        2.258        9.289
 1995.9151        3.804       -4.001       -2.027        3.173        2.275        9.241
 1995.9178        2.394       -2.542       -3.756        3.156        2.258        9.323
 1995.9205        0.427        0.591        6.656        3.199        2.260        9.391
 1995.9233        0.052        3.325        6.271        3.246        2.318        9.429
 1995.9260        0.992        1.428        6.080        3.235        2.336        9.544
 1995.9288        1.248        1.475        7.372        3.149        2.278        9.245
 1995.9315        1.043        1.220        5.402        3.180        2.281        9.436
 1995.9342       -0.178        1.195        4.784        3.167        2.273        9.404
 1995.9370        2.877        3.141        1.566        3.130        2.275        9.357
 1995.9397        1.422        0.821        6.877        3.257        2.331        9.856
 1995.9425        0.421        1.766        3.086        3.150        2.250        9.220
 1995.9452        2.137        1.320        9.314        3.176        2.271        9.201
 1995.9479        1.186       -0.146        1.632        3.157        2.239        9.162
 1995.9507       -0.862        1.761       -1.516        3.194        2.251        9.266
 1995.9534       -0.611       -0.592       -5.050        3.219        2.256        9.288
 1995.9562        1.505        1.761       -6.037        3.247        2.243        9.347
 1995.9589        0.134        0.018       -2.167        3.147        2.265        9.187
 1995.9616       -0.747       -0.272       -2.091        3.187        2.251        9.227
 1995.9644       -1.439       -2.443        0.896        3.258        2.348        9.364
 1995.9671       -0.451        0.357        0.047        3.284        2.358        9.446
 1995.9699       -0.079       -1.445        0.243        3.206        2.240        9.044
 1995.9726       -0.051        0.693       -2.846        3.235        2.242        9.186
 1995.9753       -1.011       -0.229       -1.958        3.190        2.253        9.273
 1995.9781       -1.814       -0.573       -4.139        3.168        2.242        9.101
 1995.9808       -0.566       -0.135       -5.565        3.197        2.250        9.134
 1995.9836        0.289       -0.936       -5.315        3.181        2.212        9.076
 1995.9863       -1.229       -1.599       -2.108        3.194        2.222        9.095
 1995.9890       -0.801        0.119        5.436        3.156        2.215        8.985
 1995.9918       -1.266       -1.296       -1.174        3.142        2.222        9.120
 1995.9945       -1.867       -2.236       -1.635        3.188        2.219        9.117
 1995.9973       -2.129       -4.177        0.220        3.176        2.219        9.161
 1996.0000       -1.359       -2.381       -7.337        3.264        2.269        9.493
 1996.0027       -1.980       -1.028       -4.328        3.134        2.196        9.019
 1996.0055       -0.547       -6.315       -9.971        3.148        2.201        8.997
 1996.0082       -0.468       -1.463        1.055        3.136        2.195        8.935
 1996.0109       -2.659       -1.296        1.114        3.138        2.202        9.023
 1996.0137       -5.364       -1.742        4.774        3.218        2.216        9.283
 1996.0164       -5.010       -4.581       -3.955        3.168        2.232        9.165
 1996.0191       -4.356       -2.372        0.634        3.178        2.229        9.173
 1996.0219       -3.155       -3.940       -3.691        3.267        2.231        8.975
 1996.0246       -2.498       -2.762       -1.152        3.158        2.208        9.039
 1996.0273       -2.291       -1.971       -3.108        3.134        2.231        9.000
 1996.0301       -2.601       -2.988       -7.523        3.178        2.228        9.145
 1996.0328       -1.670       -3.137       -2.196        3.140        2.179        8.848
 1996.0355        0.275       -2.502       -0.094        3.128        2.210        8.980
 1996.0383        0.127       -3.026        2.064        3.142        2.223        8.995
 1996.0410       -1.585       -6.005        1.329        3.218        2.251        9.104
 1996.0437       -1.905       -4.204        3.520        3.089        2.202        8.779
 1996.0464        0.384       -3.671        1.751        3.059        2.182        8.719
 1996.0492       -0.437       -4.538        5.298        3.298        2.369        9.944
 1996.0519        0.937       -0.550        8.191        3.439        2.336        9.712
 1996.0546       -1.583       -2.491        5.259        3.457        2.397       10.132
 1996.0574        0.335       -2.861        4.935        3.229        2.281        9.471
 1996.0601       -1.902       -2.823        3.163        3.300        2.302        9.637
 1996.0628       -0.717       -2.036        2.596        3.174        2.255        9.205
 1996.0656       -1.921       -3.063        0.899        3.286        2.311        9.579
 1996.0683        0.059       -2.104        4.283        3.385        2.438        9.881
 1996.0710        0.204       -2.686        5.929        3.523        2.376        9.725
 1996.0738        0.665       -4.006        1.021        3.386        2.335        9.597
 1996.0765        0.588       -3.035        0.576        3.093        2.197        8.792
 1996.0820       -0.555       -0.122       -0.063        3.193        2.239        9.145
 1996.0847       -1.185       -0.593        2.472        3.243        2.267        9.319
 1996.0874       -0.029       -0.468        3.402        3.219        2.259        9.490
 1996.0902       -0.176       -0.369        3.036        3.125        2.224        8.970
 1996.0929       -1.662       -1.224        1.331        3.150        2.222        9.113
 1996.0956       -0.652       -3.189        2.187        3.178        2.304        9.535
 1996.0984       -1.668       -3.162        3.333        3.376        2.410        9.895
 1996.1011       -3.359       -3.897       -9.236        3.453        2.453       10.047
 1996.1038       -2.233       -4.753       -0.293        3.287        2.322        9.676
 1996.1066        1.837        1.058       -4.817        3.826        8.324       10.817
 1996.1093       -0.835       -2.275       -7.626        3.245        2.336        9.527
 1996.1120        2.381       -1.380       -5.910        3.272        2.304        9.649
 1996.1148        1.450       -1.959      -12.407        3.255        2.297        9.563
 1996.1175        0.138       -0.649      -10.788        3.214        2.301        9.600
 1996.1202       -0.197       -0.262       -5.238        3.209        2.321        9.650
 1996.1230        1.242       -1.260       -7.260        3.272        2.336        9.730
 1996.1257       -0.160       -0.896       -5.476        3.546        2.612       10.761
 1996.1284       -0.064       -2.322       -5.497        3.272        2.295        9.552
 1996.1311        0.011       -2.605        3.000        3.394        2.397       10.008
 1996.1339       -2.539       -4.768        8.568        3.312        2.353        9.803
 1996.1366       -1.261       -2.071        7.340        3.416        2.500       10.305
 1996.1393        1.794       -1.254        5.813        3.275        2.309        9.501
 1996.1421        0.172       -2.616        0.188        3.251        2.344        9.499
 1996.1448       -1.439       -2.770       -5.840        3.557        2.479       10.300
 1996.1475       -0.220       -2.710       -3.208        3.320        2.374        9.792
 1996.1503       -1.505       -1.689       -3.709        3.400        2.462       10.190
 1996.1530       -0.317       -1.301       -1.977        3.487        2.438       10.148
 1996.1557       -0.593       -0.124       -3.625        3.532        2.520       10.382
 1996.1585       -2.323       -0.131       -4.059        3.448        2.449       10.190
 1996.1612        1.122       -2.844       -3.005        3.547        2.507       10.510
 1996.1639       -1.164       -1.860       -5.054        3.380        2.399        9.987
 1996.1667       -1.856       -1.982       -6.205        3.544        2.531       10.467
 1996.1694       -1.133       -1.164       -2.343        3.398        2.412       10.004
 1996.1721       -2.219       -1.817        0.669        3.406        2.399        9.916
 1996.1749        0.710        1.497        3.815        3.341        2.369        9.634
 1996.1776       -0.495        2.267        1.837        3.386        2.348        9.610
 1996.1803        0.296        0.544       -4.012        3.298        2.377        9.658
 1996.1831       -3.676       -0.145       -5.897        3.569        2.530       10.665
 1996.1858       -3.475        0.089       -2.540        3.353        2.355       10.005
 1996.1885       -3.747        1.077        3.902        3.383        2.368        9.956
 1996.1913       -1.989        1.037        0.335        3.277        2.293        9.480
 1996.1940       -2.761       -1.659       -3.759        3.287        2.375        9.817
 1996.1967       -1.804        0.168       -1.608        3.290        2.330        9.728
 1996.1995       -1.373       -1.607       -3.904        3.305        2.292        9.575
 1996.2350       -2.772       -2.637       -0.554        3.533        2.436       10.364
