      Year        North         East           Up   SigmaNorth    SigmaEast      SigmaUp
 1997.5068       -2.613       -0.262        7.246        4.033        2.967       13.442
 1997.5096       -2.052       -2.013        1.199        3.665        2.796       12.650
 1997.5123       -2.095       -3.151       -2.145        3.733        2.860       12.696
 1997.5151       -2.513       -2.682       -1.201        3.878        2.879       13.253
 1997.5178        1.504       -5.248        0.194        3.777        2.846       13.059
 1997.5205       -1.451       -1.477        1.901        3.752        2.862       12.955
 1997.5233       -1.286       -2.493       -1.348        3.744        2.926       13.217
 1997.5260       -2.111       -2.362        0.540        3.761        2.918       13.186
 1997.5288        0.506       -2.970      -11.810        3.697        2.818       12.734
 1997.5315       -0.656       -4.887       -5.680        3.831        2.913       13.334
 1997.5342       -0.902       -3.501       -0.176        3.822        2.883       13.215
 1997.5370        2.305       -7.273       -5.009        3.849        2.905       13.240
 1997.5397       -1.871       -1.027       -4.171        3.699        2.867       12.838
 1997.5425       -0.580       -2.197       -2.943        3.635        2.869       12.700
 1997.5452       -0.791       -2.899       -4.017        3.841        2.950       13.439
 1997.5479       -1.764       -1.315        4.598        3.826        2.845       12.936
 1997.5507        0.191        1.109        2.059        3.681        2.838       12.900
 1997.5534       -1.486       -5.506       -0.872        3.761        2.826       12.863
 1997.5562       -0.733       -0.611       -4.703        3.984        2.991       13.752
 1997.5589       -0.240       -1.234       -5.750        3.773        2.959       13.383
 1997.5616        1.797       -1.765       -4.349        3.805        2.867       13.193
 1997.5644       -0.046        0.080       -2.165        3.913        2.869       13.015
 1997.5671        1.346       -2.547       -4.377        3.790        2.878       13.173
 1997.5699       -0.870       -4.264       -1.217        3.676        2.840       12.751
 1997.5726       -2.153       -3.985       -5.758        3.886        2.883       13.077
 1997.5753        1.027       -1.486       -1.430        3.859        2.890       13.294
 1997.5781        0.979       -0.348       -3.063        3.947        2.973       13.419
 1997.5808        0.332       -0.829       -5.571        3.825        2.911       13.209
 1997.5836        0.558        0.063        4.917        3.726        2.828       12.820
 1997.5863       -3.961       -1.389       -3.321        3.685        2.830       12.656
 1997.5890       -2.727       -2.203        1.964        3.842        2.860       12.963
 1997.5918        1.527       -3.658        2.674        3.840        2.850       13.063
 1997.5945       -2.053       -3.631       -9.767        4.073        3.102       14.243
 1997.5973       -2.380        0.407       -4.315        3.721        2.798       12.613
 1997.6000       -0.011        0.255       -3.727        3.838        2.880       12.914
 1997.6027       -2.156       -1.821       -1.202        3.706        2.856       12.685
 1997.6055       -2.003       -2.265       -3.144        3.665        2.836       12.553
 1997.6082       -1.597       -4.691       -1.393        3.692        2.826       12.740
 1997.6110        0.984       -0.730       -8.925        3.822        2.867       13.049
 1997.6137       -0.167       -1.499       -5.832        3.679        2.846       12.740
 1997.6164       -1.950       -1.380        0.307        3.712        2.838       12.967
 1997.6192       -0.199       -3.224       -4.620        3.703        2.784       12.571
 1997.6219       -2.019       -3.825       -5.343        3.681        2.841       12.752
 1997.6247        0.819       -1.425       -2.783        3.717        2.826       12.740
 1997.6274       -0.902       -3.302        0.604        3.705        2.814       12.766
 1997.6301       -1.186       -0.521        6.981        3.750        2.861       13.042
 1997.6329       -2.199       -0.326        2.397        3.704        2.827       12.866
 1997.6356       -2.753       -0.458        6.740        3.676        2.834       12.674
 1997.6384       -0.393       -0.894       -4.856        3.700        2.839       12.739
 1997.6411       -3.748       -0.774       -2.823        3.759        2.943       12.985
 1997.6438       -2.015       -1.628        0.534        3.701        2.846       12.837
 1997.6466       -1.114       -0.213        2.925        3.829        2.888       13.096
 1997.6493       -0.740       -0.552        4.238        3.699        2.812       12.749
 1997.6521       -0.367       -0.574       -4.430        3.720        2.829       12.738
 1997.6548       -2.468       -1.493        4.587        3.711        2.851       12.660
 1997.6575       -1.470       -2.201       -3.617        3.684        2.823       12.632
 1997.6603       -0.532       -2.692       -3.162        3.699        2.843       12.522
 1997.6630        0.624       -2.282        1.901        3.690        2.799       12.572
 1997.6658       -3.630        0.562        7.367        3.649        2.873       12.788
 1997.6685       -0.025        1.192       -0.099        3.651        2.816       12.592
 1997.6712        0.167       -0.589        1.313        3.725        2.821       12.476
 1997.6740       -2.766       -1.560        2.320        3.713        2.810       12.667
 1997.6767       -2.081        0.510       -5.876        3.718        2.842       12.697
 1997.6795       -0.804        0.538       -4.095        3.649        2.869       12.617
 1997.6822       -0.719       -1.907       -0.245        3.730        2.842       12.772
 1997.6849       -0.512       -1.773        3.631        3.736        2.838       12.848
 1997.6877        0.982       -5.323        1.784        3.696        2.946       13.120
 1997.6904        1.482       -1.563        2.773        3.635        2.888       12.816
 1997.6932       -1.350        0.571        2.650        3.820        2.918       13.153
 1997.6959        0.175       -1.497        1.869        3.771        2.870       12.825
 1997.6986        2.206       -0.680       -2.173        3.653        2.832       12.489
 1997.7014        1.945        0.819        6.172        3.646        2.854       12.564
 1997.7041        0.830        1.848        9.971        3.718        2.846       12.742
 1997.7068        1.553        0.271        8.202        3.640        2.829       12.615
 1997.7096       -0.247        2.031        3.328        3.705        2.851       12.654
 1997.7123        3.426       -0.014       -1.831        3.743        2.970       13.119
 1997.7151        2.678        0.721       -5.645        3.708        2.861       12.606
 1997.7178        0.986       -0.207       -8.534        3.746        2.922       12.883
 1997.7205        3.653       -0.076       -8.360        3.684        2.833       12.614
 1997.7233        0.166       -0.624       -2.660        3.783        2.915       13.226
 1997.7260        1.482       -0.481        0.108        3.812        2.852       12.697
 1997.7288       -1.014       -0.382       -0.489        3.703        2.830       12.578
 1997.7315       -1.396       -0.275       12.361        3.907        2.989       13.002
 1997.7342       -0.113       -1.785        3.210        3.771        2.850       12.830
 1997.7370        0.315       -4.271       -2.335        3.760        3.006       13.421
 1997.7397        0.341       -3.604        0.575        3.811        2.917       13.099
 1997.7425        1.261       -3.802        4.841        3.835        2.860       12.826
 1997.7452       -1.483       -2.378       12.264        3.660        2.832       12.609
 1997.7479       -0.556       -2.080        8.316        3.709        2.884       12.825
 1997.7507       -2.903       -5.297        3.294        3.753        2.916       13.014
 1997.7534       -1.094       -4.153        4.906        3.649        2.854       12.744
 1997.7562        0.051       -4.221        4.719        3.887        2.914       13.199
 1997.7589       -0.951       -4.918       -0.355        3.699        2.936       12.831
 1997.7616       -2.469       -5.096        2.576        3.702        2.828       12.415
 1997.7644        0.284       -3.379        6.446        3.712        2.841       12.562
 1997.7671       -1.254       -3.365        6.745        3.719        2.812       12.581
 1997.7699        0.480       -1.249        5.495        3.739        2.797       12.451
 1997.7726       -1.005       -1.133        4.457        3.666        2.812       12.455
 1997.7753        1.660       -5.035        4.127        3.712        2.873       12.938
 1997.7781       -1.691       -5.919        4.184        3.730        2.835       12.744
 1997.7808        3.595       -2.274       -7.518        3.785        2.842       12.971
 1997.7836        2.352       -0.225       -5.613        3.747        2.837       12.751
 1997.7863        2.534       -2.191       -4.888        3.771        2.823       12.659
 1997.7890        1.538       -4.707       -6.060        3.906        2.914       13.119
 1997.7918        0.800       -3.017        0.799        3.760        2.849       12.745
 1997.7945        5.127       -1.903       -4.469        3.883        2.892       13.064
 1997.7973        4.763       -0.242       -9.787        3.794        2.835       12.946
 1997.8000        2.886       -2.832       -5.083        3.823        2.819       12.615
 1997.8027        1.736       -2.949       -2.418        3.864        2.931       13.249
 1997.8055        0.847       -2.651        6.647        3.843        2.858       12.835
 1997.8082        3.275       -2.629        6.236        3.832        2.818       12.688
 1997.8110        3.114       -3.573        3.310        3.814        2.881       12.965
 1997.8137        1.050       -1.204        1.314        3.903        2.861       13.000
 1997.8164        2.589       -3.377        5.441        3.760        2.821       12.696
 1997.8192        4.570       -0.421        1.677        3.747        2.922       12.691
 1997.8219        3.618       -1.705        6.295        3.853        2.893       12.980
 1997.8247        4.068       -2.427        1.253        3.830        2.969       13.343
 1997.8274        1.870       -2.707        8.207        3.691        2.846       12.697
 1997.8301        1.807       -5.707       -1.117        3.719        2.859       12.821
 1997.8329        4.587       -1.007       -1.359        3.730        2.890       12.948
 1997.8356        2.401       -1.491       -0.071        3.727        2.904       12.837
 1997.8384        3.322       -4.095        5.384        4.270        3.302       14.788
 1997.8438        1.833       -0.301        1.236        3.814        2.945       13.200
