      Year        North         East           Up   SigmaNorth    SigmaEast      SigmaUp
 2008.6421       -1.215       -3.457        1.225        3.118        2.110        9.171
 2008.6448       -1.405       -2.464        3.415        3.139        2.097        9.218
 2008.6475        0.342       -1.773       -2.380        3.076        2.053        8.957
 2008.6503       -2.291       -1.047       -0.534        3.088        2.060        9.057
 2008.6530        0.899       -1.900        3.181        3.151        2.112        9.301
 2008.6557       -4.147       -3.954        3.615        3.439        2.225        9.825
 2008.6585       -1.450       -0.506       -4.760        3.137        2.121        9.145
 2008.6612       -1.579        0.810        4.194        3.113        2.093        9.045
 2008.6639       -2.048        0.487        0.787        3.126        2.085        9.103
 2008.6667       -0.969        0.497       -4.460        3.161        2.099        9.307
 2008.6694        0.603        0.160        0.507        3.128        2.092        9.166
 2008.6721       -1.069       -1.253       -7.707        3.141        2.095        9.226
 2008.6749        0.412        0.683       -5.854        3.361        2.261       10.081
 2008.6776       -0.633        0.372        0.761        3.153        2.118        9.269
 2008.6803        0.204        1.255        0.024        3.166        2.124        9.203
 2008.6831        2.006        3.346        8.952        3.151        2.115        9.282
 2008.6858       -1.380        1.115        1.560        3.124        2.104        9.162
 2008.6885       -0.386        0.269        3.672        3.163        2.085        9.120
 2008.6913       -0.487        1.061       -1.188        3.123        2.089        9.082
 2008.6940        1.241        3.236        7.531        3.122        2.086        9.096
 2008.6967        2.164        0.801        6.855        3.198        2.150        9.539
 2008.6995        1.120        1.938        0.068        3.149        2.119        9.372
 2008.7022        0.412        1.348        4.658        3.149        2.086        9.183
 2008.7049        0.286        3.250        2.850        3.130        2.103        9.147
 2008.7077        0.791        0.574       -2.991        3.167        2.132        9.414
 2008.7104        1.590        3.723        0.694        3.234        2.197        9.601
 2008.7131        2.027        2.720        4.126        3.204        2.131        9.238
 2008.7158        0.526        1.968        4.495        3.130        2.081        9.074
 2008.7186        0.998        1.606        1.277        3.094        2.072        9.025
 2008.7213        1.205        2.927        5.417        3.158        2.089        9.184
 2008.7240        2.972        2.504       10.909        3.127        2.051        8.915
 2008.7268        0.753        1.794        2.545        3.130        2.083        9.107
 2008.7295        1.407        1.676        4.039        3.140        2.092        9.182
 2008.7322       -0.329        1.691       -1.044        3.123        2.075        9.004
 2008.7350        1.549        1.329        1.596        3.123        2.073        9.063
 2008.7377        1.187        1.592        9.477        3.170        2.108        9.150
 2008.7404        0.607        0.566        1.431        3.108        2.078        9.078
 2008.7432        1.890        2.301        3.358        3.122        2.086        8.971
 2008.7459        2.515        0.769       -4.005        3.126        2.072        9.031
 2008.7486        1.731        0.583        4.196        3.131        2.067        9.103
 2008.7514        0.529        3.608        5.621        3.164        2.118        9.285
 2008.7541        0.124        1.403        9.106        3.260        2.142        9.536
 2008.7568        1.414        1.049       12.830        3.208        2.109        9.306
 2008.7596        0.015       -0.774        3.499        3.153        2.082        9.139
 2008.7623        1.118        0.962        4.368        3.069        2.057        9.044
 2008.7650       -1.558       -0.763        0.526        3.211        2.105        9.360
 2008.7678        3.058        1.462        4.618        3.225        2.104        9.230
 2008.7705        2.524        1.966       -2.083        3.072        2.052        9.037
 2008.7732        3.060        3.750       -3.206        3.181        2.074        9.198
 2008.7760        1.032        1.448        1.919        3.172        2.095        9.276
 2008.7787        0.559        2.214       -0.317        3.094        2.075        9.036
 2008.7814        1.563        1.516       -1.254        3.127        2.050        9.155
 2008.7842        2.997        3.154       -5.215        3.094        2.036        8.952
 2008.7869        1.652        0.931       -4.059        3.190        2.090        9.298
 2008.7896        1.892        1.773        2.005        3.183        2.131        9.364
 2008.7923        1.083        0.621      -10.400        3.117        2.084        9.194
 2008.7951        3.061        0.338       -0.176        3.046        2.034        8.935
 2008.7978        2.653        0.844       -5.944        3.064        2.042        8.991
 2008.8005        2.866        0.293       -0.472        3.080        2.051        9.104
 2008.8033        1.098       -1.882       -8.034        3.059        2.079        9.146
 2008.8060        1.597       -2.595       -7.417        3.071        2.058        9.028
 2008.8087        0.498        1.715       -1.179        3.075        2.072        9.166
 2008.8115       -1.350        0.732        3.975        3.055        2.046        8.910
 2008.8142        2.004       -0.240        2.243        3.077        2.052        9.025
 2008.8169        3.024        0.747       -5.808        3.087        2.062        9.154
 2008.8197        2.163        3.418       -3.264        3.077        2.079        9.144
 2008.8224        1.350        2.441       -8.247        3.212        2.144        9.404
 2008.8251       -2.258        3.676        4.723        3.202        2.095        9.174
 2008.8279       -2.862        1.593       -4.495        3.085        2.069        9.077
 2008.8306       -3.604        2.427       -1.050        3.062        2.060        9.069
 2008.8333       -1.732       -0.406        6.048        3.097        2.051        9.049
 2008.8388       -0.604       -0.225        5.019        3.245        2.133        9.681
 2008.8415        0.033        0.464        1.584        3.135        2.121        9.279
 2008.8443       -0.639       -0.218        2.878        3.175        2.128        9.433
 2008.8470        1.808        2.851       -0.697        3.226        2.166        9.517
 2008.8497        1.749        1.740        8.355        3.165        2.157        9.433
 2008.8525       -2.628        2.900       -1.160        3.084        2.121        9.266
 2008.8552       -0.806        0.388        6.319        3.080        2.100        9.241
 2008.8579        0.066        2.535        3.489        3.181        2.130        9.451
 2008.8607       -0.461        1.188        7.929        3.142        2.147        9.302
