   0.02506   0.00000    0.7115725284E+00   -0.2861671430E-06    0.2163662183E+00
   0.03509   0.00000    0.7168530907E+00   -0.2938072419E-06    0.2181645156E+00
   0.04511   0.00000    0.7219126700E+00   -0.3012690212E-06    0.2198801750E+00
   0.05514   0.00000    0.7267580025E+00   -0.3085220195E-06    0.2215267838E+00
   0.06516   0.00000    0.7314904850E+00   -0.3154979966E-06    0.2230394977E+00
   0.07519   0.00000    0.7361752265E+00   -0.3221680628E-06    0.2244505643E+00
   0.08521   0.00000    0.7407166768E+00   -0.3285376922E-06    0.2257466479E+00
   0.09524   0.00000    0.7450770451E+00   -0.3347328854E-06    0.2269515241E+00
   0.10526   0.00000    0.7492976006E+00   -0.3409127190E-06    0.2281331859E+00
   0.11529   0.00000    0.7534544788E+00   -0.3472279108E-06    0.2292491493E+00
   0.12531   0.00000    0.7574917759E+00   -0.3537934230E-06    0.2302459276E+00
   0.13534   0.00000    0.7614539118E+00   -0.3607289687E-06    0.2311329499E+00
   0.14536   0.00000    0.7653300319E+00   -0.3680010565E-06    0.2320075621E+00
   0.15539   0.00000    0.7690809464E+00   -0.3756347408E-06    0.2328540912E+00
   0.16541   0.00000    0.7729125639E+00   -0.3834958735E-06    0.2337117149E+00
   0.17544   0.00000    0.7766767520E+00   -0.3913580625E-06    0.2345069954E+00
   0.18546   0.00000    0.7802186498E+00   -0.3990544179E-06    0.2352161634E+00
   0.19549   0.00000    0.7835352710E+00   -0.4064430201E-06    0.2357559669E+00
   0.20551   0.00000    0.7868362888E+00   -0.4136334542E-06    0.2363815382E+00
   0.21554   0.00000    0.7901072743E+00   -0.4205303814E-06    0.2370814001E+00
   0.22556   0.00000    0.7931844709E+00   -0.4272958953E-06    0.2376932674E+00
   0.23559   0.00000    0.7962994380E+00   -0.4336313758E-06    0.2384758952E+00
   0.24561   0.00000    0.7996648075E+00   -0.4392051374E-06    0.2392442661E+00
   0.25564   0.00000    0.8031693302E+00   -0.4442486475E-06    0.2398426927E+00
   0.26566   0.00000    0.8066884035E+00   -0.4483045773E-06    0.2398059646E+00
   0.27569   0.00000    0.8095363754E+00   -0.4526829583E-06    0.2393928332E+00
   0.28571   0.00000    0.8115084124E+00   -0.4565141221E-06    0.2390675711E+00
   0.29574   0.00000    0.8131636188E+00   -0.4608145329E-06    0.2389155615E+00
   0.30576   0.00000    0.8145486280E+00   -0.4657513406E-06    0.2394166372E+00
   0.31579   0.00000    0.8163559464E+00   -0.4598059822E-06    0.2406544695E+00
   0.32582   0.00000    0.8192038709E+00   -0.4634292715E-06    0.2414620781E+00
   0.33584   0.00000    0.8227607178E+00   -0.4712034364E-06    0.2421013899E+00
   0.34586   0.00000    0.8268849587E+00   -0.4623206385E-06    0.2429836914E+00
   0.35589   0.00000    0.8309607861E+00   -0.4512192971E-06    0.2420779936E+00
   0.36591   0.00000    0.8313818603E+00   -0.4421809639E-06    0.2404502408E+00
   0.37594   0.00000    0.8304319077E+00   -0.4243207565E-06    0.2403515709E+00
   0.38597   0.00000    0.8315947643E+00   -0.4289423218E-06    0.2417059558E+00
   0.39599   0.00000    0.8345861636E+00   -0.4036366961E-06    0.2411995477E+00
   0.40602   0.00000    0.8348916687E+00   -0.3768546691E-06    0.2397468340E+00
   0.41604   0.00000    0.8330001458E+00   -0.2969790061E-06    0.2340461896E+00
   0.42607   0.00000    0.7606145115E+00    0.1964020794E-06    0.1731638352E+00
   0.43609   0.00000    0.1929653519E+00   -0.1102673079E-04    0.9977324442E-01
   0.44611   0.00000   -0.8226031038E-01   -0.1950795245E-06    0.1757294158E-01
   0.45614   0.00000   -0.1033091164E+00   -0.1295360758E-06    0.1603330305E-01
   0.46616   0.00000   -0.1075120475E+00   -0.8830940316E-07    0.1555289441E-01
   0.47619   0.00000   -0.1079856035E+00   -0.5688608122E-07    0.1604987362E-01
   0.48622   0.00000   -0.1074913097E+00   -0.3227573759E-07    0.1565847353E-01
   0.49624   0.00000   -0.1067345992E+00   -0.1275313103E-07    0.1517168744E-01
   0.50627   0.00000   -0.1054465264E+00    0.2872179490E-08    0.1517266422E-01
   0.51629   0.00000   -0.1040618693E+00    0.1543883981E-07    0.1516406799E-01
   0.52632   0.00000   -0.1025775228E+00    0.2568980263E-07    0.1487051690E-01
   0.53634   0.00000   -0.1009334292E+00    0.3395674963E-07    0.1452537715E-01
   0.54637   0.00000   -0.9939078064E-01    0.4077320605E-07    0.1426177502E-01
   0.55639   0.00000   -0.9771861305E-01    0.4619515040E-07    0.1406693491E-01
   0.56642   0.00000   -0.9598434590E-01    0.5035726326E-07    0.1383168450E-01
   0.57644   0.00000   -0.9429044608E-01    0.5323689349E-07    0.1382015386E-01
   0.58647   0.00000   -0.9270611551E-01    0.5478631675E-07    0.1349009080E-01
   0.59649   0.00000   -0.9114179490E-01    0.5513441899E-07    0.1314718859E-01
   0.60652   0.00000   -0.8948504254E-01    0.5473304009E-07    0.1302452650E-01
   0.61654   0.00000   -0.8788329641E-01    0.5378156222E-07    0.1291939084E-01
   0.62657   0.00000   -0.8630718114E-01    0.5233332259E-07    0.1269571078E-01
   0.63659   0.00000   -0.8476293017E-01    0.5045310467E-07    0.1241980797E-01
   0.64662   0.00000   -0.8338422660E-01    0.4839211325E-07    0.1235175962E-01
   0.65664   0.00000   -0.8193033256E-01    0.4632752006E-07    0.1218564541E-01
   0.66667   0.00000   -0.8046718445E-01    0.4433150410E-07    0.1192452999E-01
   0.67669   0.00000   -0.7901437500E-01    0.4239693827E-07    0.1166190287E-01
   0.68672   0.00000   -0.7762122096E-01    0.4049999623E-07    0.1140648431E-01
   0.69674   0.00000   -0.7622501721E-01    0.3864577314E-07    0.1119998703E-01
   0.70677   0.00000   -0.7484773741E-01    0.3674227866E-07    0.1105890547E-01
   0.71679   0.00000   -0.7357834545E-01    0.3479704581E-07    0.1083596064E-01
   0.72682   0.00000   -0.7225135128E-01    0.3273797758E-07    0.1052613363E-01
   0.73684   0.00000   -0.7095918006E-01    0.3061755017E-07    0.1025556656E-01
   0.74687   0.00000   -0.6970707960E-01    0.2840724817E-07    0.1009413250E-01
   0.75689   0.00000   -0.6844327216E-01    0.2613716982E-07    0.9897208362E-02
   0.76692   0.00000   -0.6714221258E-01    0.2387146907E-07    0.9677840211E-02
   0.77694   0.00000   -0.6592401269E-01    0.2167582313E-07    0.9484230179E-02
   0.78697   0.00000   -0.6477131901E-01    0.1956344863E-07    0.9305351914E-02
   0.79699   0.00000   -0.6361947922E-01    0.1755856646E-07    0.9160783634E-02
   0.80702   0.00000   -0.6242346167E-01    0.1568926474E-07    0.8983392280E-02
   0.81704   0.00000   -0.6126831457E-01    0.1396987950E-07    0.8807864086E-02
   0.82707   0.00000   -0.6015608215E-01    0.1238113496E-07    0.8645815335E-02
   0.83709   0.00000   -0.5905289511E-01    0.1089881817E-07    0.8577884272E-02
   0.84712   0.00000   -0.5803268504E-01    0.9475500695E-08    0.8467930116E-02
   0.85714   0.00000   -0.5700949562E-01    0.8072510255E-08    0.8336172935E-02
   0.86717   0.00000   -0.5599776863E-01    0.6693023231E-08    0.8184841053E-02
   0.87719   0.00000   -0.5509448198E-01    0.5324364580E-08    0.8068369629E-02
   0.88722   0.00000   -0.5425104490E-01    0.3950458269E-08    0.7943421628E-02
   0.89724   0.00000   -0.5336200597E-01    0.2601047325E-08    0.7789673314E-02
   0.90727   0.00000   -0.5245490920E-01    0.1335888810E-08    0.7655363967E-02
   0.91729   0.00000   -0.5158077424E-01    0.2040342301E-09    0.7436400950E-02
   0.92732   0.00000   -0.5074518532E-01   -0.7855742658E-09    0.7223415321E-02
   0.93734   0.00000   -0.4989443631E-01   -0.1621223389E-08    0.7065603978E-02
   0.94737   0.00000   -0.4906136801E-01   -0.2301922125E-08    0.6934851487E-02
   0.95739   0.00000   -0.4825325541E-01   -0.2847486624E-08    0.6821429608E-02
